label,text
0.0,Well the weather in calis great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home.
0.0,Now only i reached home. . . I am very tired now. . I will come tomorro
0.0,Ryder unsold.now gibbs.
1.0,Dear Subscriber ur draw 4 100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday TXT answer to 80062
0.0,Dont fret. Ill buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.ull be alright.Okay.
0.0,NO GIFTS You trying to get me to throw myself off a cliff or something
0.0,Been up to ne thing interesting. Did you have a good birthday When are u wrking nxt I started uni today.
0.0,You busy or can I come by at some point and figure out what were doing tomorrow
0.0,Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary
0.0,Black shirt n blue jeans... I thk i c ...
0.0,Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.
1.0,Message Important information for O2 user. Today is your lucky day 2 find out why log onto httpwww.urawinner.com there is a fantastic surprise awaiting you
0.0,on hen night. Going with a swing
0.0,Good afternoon, my love. How goes your day  What are you up to  I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . grins
0.0,From someone not to smoke when every time Ive smoked in the last two weeks is because of you calling or texting me that you wanted to smoke
0.0,No youll just get a headache trying to figure it out. U can trust me to do the math. I promise. O
0.0,S s..first time..dhoni rocks...
0.0,Ok ill tell the company
0.0,Awesome, think we can get an 8th at usf some time tonight
0.0,So that means you still think of teju
0.0,No Im good for the movie, is it ok if I leave in an hourish
0.0,No nothis is kallis home ground.amla home town is durban
0.0,So lets make it saturday or monday as per convenience.
0.0,Hey... What time is your driving on fri We go for evaluation on fri
1.0,449050000301 You have won a 2,000 price To claim, call 09050000301.
0.0,Im going 4 lunch now wif my family then aft dat i go str 2 orchard lor.
1.0,Bored of speed dating Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you dont like em txt SWAP and get a new chatter Chat80155 POBox36504W45WQ 150pmsg rcd 16
0.0,Cancel cheyyamoand get some money back
1.0,Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow
0.0,Ok.ok ok..then..whats ur todays plan
0.0,Good morning princess How are you
0.0,Aiyar sorry lor forgot 2 tell u...
1.0,For taking part in our mobile survey yesterday You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 TC www.txt43.com 1.50p
0.0,Not tonight mate. Catching up on some sleep. This is my new number by the way. 
0.0,Height of Oh shit.... situation A guy throws a luv letter on a gal but falls on her brothers head whos a gay,.D
1.0,Ur HMV Quiz cashbalance is currently 500  to maximize ur cashin now send HMV1 to 86688 only 150pmsg
0.0,So check your errors and if you had difficulties, do correction.
0.0,Howz painhope u r fine..
0.0,Sorry, Ill call later
0.0,Good morning princess How are you
0.0,As I entered my cabin my PA said,  Happy Bday Boss . I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.
0.0,U wake up already Thanx 4 e tau sar piah its quite nice.
0.0,K do I need a login or anything
1.0,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.
0.0,LOL ... No just was busy
0.0,What  u wearing
0.0,Messagesome text missing SenderName Missing Number Missing SentDate missing Missing U a lot thats y everything is missing sent via fullonsms.com
0.0,Ohas usual vijay film or its different
1.0,I dont know u and u dont know me. Send CHAT to 86688 now and lets find each other Only 150pMsg rcvd. HGSuite3422LandsRowW1J6HL LDN. 18 years or over.
0.0,Have you had a good day Mine was really busy are you up to much tomorrow night
0.0,And is there a way you can send shades stuff to her. And she has been wonderful too.
0.0,Really... I tot ur paper ended long ago... But wat u copied jus now got use U happy lar... I still haf 2 study 
1.0,Thank you, winner notified by sms. Good Luck No future marketing reply STOP to 84122 customer services 08450542832
0.0,Babe  I lost you ... 
0.0,Ok... Help me ask if shes working tmr a not
0.0,Im not driving... Raining Then ill get caught at e mrt station lor.
0.0,Not a drop in the tank
0.0,That said can you text him one more time
0.0,Sorry, Ill call later
0.0,Ok i go change also...
1.0,1000s of girls many local 2 u who r virgins 2 this  r ready 2 4fil ur every sexual need. Can u 4fil theirs text CUTE to 699111.50p. m
0.0,Did u find a sitter for kaitlyn I was sick and slept all day yesterday.
0.0,Sorry man, accidentally left my phone on silent last night and didnt check it til I got up
0.0,Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee
0.0,Hes an adult and would learn from the experience. Theres no real danger. I just dont like peeps using drugs they dont need. But no comment
0.0,Hey Theres veggie pizza... 
0.0,Yun buying... But school got offer 2000 plus only...
0.0,You sure your neighbors didnt pick it up
0.0,K. I will sent it again
1.0,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry questionstd txt rateTCs apply 08452810075over18s
0.0,New Theory Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them amp say, Im always correct.
0.0,Well. Im computerless. Time to make some oreo truffles
0.0,Haha yeah I see that now, be there in a sec
0.0,I am not having her number sir
0.0,Lol now Im after that hot air balloon
0.0,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow
0.0,Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms Shesil
0.0,Yeah, we can probably swing by once my roommate finishes up with his girl
1.0,Got what it takes 2 take part in the WRC Rally in Oz U can with Lucozade Energy Text RALLY LE to 61200 25p, see packs or lucozade.co.ukwrc  itcould be u
0.0,Happy new years melody
0.0, dun need to pick ur gf
0.0,Yay You better not have told that to 5 other girls either.
0.0,Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk its more toot than b4 so b prepared. Now wat shall i eat
0.0,Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q 
0.0,Just nw i came to hme da..
0.0,Im outside islands, head towards hard rock and youll run into me
0.0,To day class is there are no class.
0.0,Im in chennai velachery
0.0,You flippin your shit yet
0.0,K give me a sec, breaking a  ltgt  at cstore
0.0,Am i that much bad to avoid like this
0.0,Yo, you around Just got my car back
0.0,Annoying isnt it.
0.0,Goodmorning, Today i am late for  ltgt min.
0.0,Theres no point hangin on to mr not right if hes not makin u happy
0.0,All will come alive.better correct any good looking figure there itself..
0.0,In that case I guess Ill see you at campus lodge
0.0,Were done...
0.0,Come to my home for one last time i wont do anything. Trust me.
0.0,I was up all night too worrying about this appt. Its a shame we missed a girls night out with quizzes popcorn and you doing my hair.
1.0,Sex up ur mobile with a FREE sexy pic of Jordan Just text BABE to 88600. Then every wk get a sexy celeb PocketBabe.co.uk 4 more pics. 16 3wk 087016248
0.0,Ok... C ya...
1.0,You have 1 new voicemail. Please call 08719181503
0.0,What he said is not the matter. My mind saying some other matter is there.
0.0,He also knows about lunch menu only da. . I know
0.0,Al he does is moan at me if n e thin goes wrong its my faultal de arguments r my faultfed up of him of himso y bother Hav 2go, thanx.xx
0.0,NEFT Transaction with reference number  ltgt  for Rs. ltDECIMALgt  has been credited to the beneficiary account on  ltgt  at  ltTIMEgt  ltgt
0.0,Otherwise had part time job natuition..
0.0,I know she called me
0.0,Me also da, i feel yesterday night  wait til 2day night dear.
0.0,Thanks for understanding. Ive been trying to tell sura that.
1.0,WIN a year supply of CDs 4 a store of ur choice worth 500  enter our 100 Weekly draw txt MUSIC to 87066 TsCs www.Ldew.com.subs161win150ppmx3
0.0,The whole car appreciated the last two Dad and are having a map reading semi argument but apart from that things are going ok. P.
1.0,As a SIM subscriber, you are selected to receive a Bonus Get it delivered to your door, Txt the word OK to No 88600 to claim. 150pmsg, EXP. 30Apr
0.0,I need you to be in my strong arms...
0.0,Also maaaan are you missing out
0.0,His bday real is in april .
0.0,Guessin you aint gonna be here before 9
0.0,Ok then i will come to ur home after half an hour
0.0,Yo, the game almost over Want to go to walmart soon
0.0,Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well
0.0,Ill text now All creepy like so he wont think that we forgot
0.0,that would be good  Ill phone you tomo lunchtime, shall I, to organise something
1.0,You have 1 new voicemail. Please call 08719181513.
0.0,Damn, can you make it tonight or do you want to just wait til tomorrow
0.0,K..k..im also finewhen will you complete the course
0.0,True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier.
1.0,No. 1 Nokia Tone 4 ur mob every week Just txt NOK to 87021. 1st Tone FREE  so get txtin now and tell ur friends. 150ptone. 16 reply HL 4info
0.0,Prakesh is there know.
0.0,Teach me apps da. When you come to college.
0.0,Rofl betta invest in some  anti aging products
1.0,You are a winner U have been specially selected 2 receive 1000 cash or a 4 holiday flights inc speak to a live operator 2 claim 0871277810810
0.0,sir, you will receive the account no another 1hr time. Sorry for the delay.
1.0,Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph08700435505150p
0.0,So ll be submitting da project tmr rite
1.0,FREE entry into our 250 weekly comp just send the word ENTER to 84128 NOW. 18 TC www.textcomp.com cust care 08712405020.
0.0,Jus ans me lar. Ull noe later.
0.0,I want to send something that can sell fast.  ltgt k is not easy money.
0.0,have got  few things to do. may be in  pub later.
0.0,1s finish meeting call me.
0.0,Lol ok. Ill snatch her purse too.
0.0,Hellodrivby0quit edrunk sorry iff pthis makes no senrddnot no how  dancce 2 drum n basqihave fun 2nhite x ros xxxxxxx
0.0,Your opinion about me 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
0.0,How much are we getting
0.0,Is ur paper in e morn or aft tmr
0.0,Dear relieved of westonzoyland, all going to plan this end too
0.0,Hope you are having a great new semester. Do wish you the very best. You are made for greatness.
0.0,Oh yes I can speak txt 2 u no Hmm. Did u get  email
0.0,I want to show you the world, princess  how about europe
0.0,Nobody can decide where to eat and dad wants Chinese
0.0,No shoot me. Im in the docs waiting room. 
0.0,Now Im going out 4 dinner soon..
0.0,Hello which the site to download songs its urgent pls
0.0,I do know what u mean,  is the king of not havin credit Im goin2bed now. Night night sweet Only1more sleep 
0.0,Horrible gal. Me in sch doing some stuff. How come u got mc
0.0,HI HUN IM NOT COMIN 2NITETELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIMEOLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x
0.0,I call you later, dont have network. If urgnt, sms me.
0.0,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear
1.0,Please CALL 08712402779 immediately as there is an urgent message waiting for you
0.0,Yeah like if it goes like it did with my friends imma flip my shit in like half an hour
0.0,Mum say we wan to go then go... Then she can shun bian watch da glass exhibition... 
0.0,What your plan for pongal
0.0,Just wait till end of march when el nino gets himself. Oh.
